date,symbol,open,high,low,close,volume,beta,company_name,daily_return,SMA_7,SMA_14,SMA_20,EMA_7,EMA_14,EMA_12,EMA_26,Volatility_7d,Volatility_14d,RSI_14,BB_Upper,BB_Lower,Day_of_Week,Month,Quarter,Open_Lag_1,High_Lag_1,Low_Lag_1,Close_Lag_1,Open_Lag_2,High_Lag_2,Low_Lag_2,Close_Lag_2,Open_Lag_3,High_Lag_3,Low_Lag_3,Close_Lag_3,MACD
2022-01-18,AAPL,168.56048225619764,169.57276781693594,166.4966056259258,166.87989807128906,90956700.0,1.2449984511949446,Apple Inc.,-0.01889406345488731,169.888671875,169.30952344621932,166.9403419494629,170.1166933580971,172.19646000083776,171.67669800141877,174.30401759841365,0.01299134257583994,0.012197081440808338,71.39057125753654,180.22894852833437,153.6517353705914,1,1,1,168.3933990992247,170.7914399169012,168.1476984416165,170.09365844726562,172.7570637657418,173.5826144650006,168.835675449693,169.2288055419922,173.09120251884048,174.13297095610363,171.8135710369917,172.5113525390625,-2.62731959699488
2022-01-19,AAPL,167.07644696659617,168.13787560571404,163.08627069140266,163.37127685546875,94815000.0,1.2449984511949446,Apple Inc.,-0.021024828372806614,169.054691859654,169.30952344621932,166.9403419494629,168.43033923244002,171.01976891478856,170.39894090204186,173.49418495078808,0.01475803507399819,0.012197081440808338,64.8957858353396,180.22894852833437,153.6517353705914,2,1,1,168.56048225619764,169.57276781693594,166.4966056259258,166.87989807128906,168.3933990992247,170.7914399169012,168.1476984416165,170.09365844726562,172.7570637657418,173.5826144650006,168.835675449693,169.2288055419922,-3.095244048746224
2022-01-20,AAPL,164.10838623013277,166.76195044943782,161.3565357449214,161.6808624267578,91420500.0,1.2449984511949446,Apple Inc.,-0.01034707239392152,167.9764142717634,169.30952344621932,166.9403419494629,166.74297003101947,169.77458138305113,169.05769805969044,172.61912402308212,0.01469391968392951,0.012197081440808338,68.82180148237703,180.22894852833437,153.6517353705914,3,1,1,167.07644696659617,168.13787560571404,163.08627069140266,163.37127685546875,168.56048225619764,169.57276781693594,166.4966056259258,166.87989807128906,168.3933990992247,170.7914399169012,168.1476984416165,170.09365844726562,-3.5614259633916845
2022-01-21,AAPL,161.59241715203612,163.46957389675498,159.50888023954428,159.6169891357422,122848900.0,1.2449984511949446,Apple Inc.,-0.012765105653432363,166.19754900251115,169.30952344621932,166.9403419494629,164.96147480720015,168.4202357500766,167.60528130215994,171.65600292031618,0.01059505369847231,0.012197081440808338,11.710646175946877,180.22894852833437,153.6517353705914,4,1,1,164.10838623013277,166.76195044943782,161.3565357449214,161.6808624267578,167.07644696659617,168.13787560571404,163.08627069140266,163.37127685546875,168.56048225619764,169.57276781693594,166.4966056259258,166.87989807128906,-4.0507216181562455
2022-01-24,AAPL,157.26814608779196,159.5089358111313,152.039626735744,158.8406219482422,162294600.0,1.2449984511949446,Apple Inc.,-0.0048639383044605244,164.24458748953683,167.87814440046037,166.9403419494629,163.43126159246066,167.14295390983202,166.25687217078797,170.70671544090328,0.009351442540384997,0.012197081440808338,49.834766332346106,180.22894852833437,153.6517353705914,0,1,1,161.59241715203612,163.46957389675498,159.50888023954428,159.6169891357422,164.10838623013277,166.76195044943782,161.3565357449214,161.6808624267578,167.07644696659617,168.13787560571404,163.08627069140266,163.37127685546875,-4.449843270115309
2022-01-25,AAPL,156.24598134135783,159.9609746399648,154.3196962957588,157.0322265625,115798400.0,1.2449984511949446,Apple Inc.,-0.011384967922950184,162.5022190638951,166.4797592163086,166.9403419494629,161.83150283497048,165.79485693018776,164.83769592335904,169.69379033879935,0.008780282206541638,0.012166517820648926,63.49438273762399,180.22894852833437,153.6517353705914,1,1,1,157.26814608779196,159.5089358111313,152.039626735744,158.8406219482422,161.59241715203612,163.46957389675498,159.50888023954428,159.6169891357422,164.10838623013277,166.76195044943782,161.3565357449214,161.6808624267578,-4.85609441544031
2022-01-26,AAPL,160.6882473882618,161.5629412237311,155.10593504422843,156.9437713623047,108275300.0,1.2449984511949446,Apple Inc.,-0.0005632932941959101,160.62366376604353,165.41060965401786,166.9403419494629,160.60956996680403,164.61471218780335,163.62324599088913,168.74934448868862,0.007210232907431389,0.011094862694382064,49.03198443592269,180.22894852833437,153.6517353705914,2,1,1,156.24598134135783,159.9609746399648,154.3196962957588,157.0322265625,157.26814608779196,159.5089358111313,152.039626735744,158.8406219482422,161.59241715203612,163.46957389675498,159.50888023954428,159.6169891357422,-5.1260984977994895
2022-01-27,AAPL,159.65630602886313,161.02240127110773,155.55802030212934,156.4818572998047,121954600.0,1.2449984511949446,Apple Inc.,-0.0029431818701085577,159.1382293701172,164.5134506225586,166.9403419494629,159.5776418000542,163.5303315360702,162.52457080764538,167.8406417339565,0.006965767499095776,0.010718485267765485,60.96028415513862,180.22894852833437,153.6517353705914,3,1,1,160.6882473882618,161.5629412237311,155.10593504422843,156.9437713623047,156.24598134135783,159.9609746399648,154.3196962957588,157.0322265625,157.26814608779196,159.5089358111313,152.039626735744,158.8406219482422,-5.316070926311113
2022-01-28,AAPL,162.86022878833853,167.42043234611594,160.00026956448573,167.40077209472656,179935700.0,1.2449984511949446,Apple Inc.,0.06977751276304356,159.713871547154,164.384281703404,166.9403419494629,161.5334243737223,164.04639027722442,163.2747556210425,167.80805879771722,0.029432739017567076,0.022824938434346805,46.05761575163741,180.22894852833437,153.6517353705914,4,1,1,159.65630602886313,161.02240127110773,155.55802030212934,156.4818572998047,160.6882473882618,161.5629412237311,155.10593504422843,156.9437713623047,156.24598134135783,159.9609746399648,154.3196962957588,157.0322265625,-4.533303176674735
2022-01-31,AAPL,167.2337176205423,171.99047927683918,166.5948868425434,171.77426147460938,115541600.0,1.2449984511949446,Apple Inc.,0.026125861459038058,161.1557856968471,164.56609998430525,166.9403419494629,164.0936336489441,165.07677310354242,164.58237190620662,168.10185158859812,0.029728639232219828,0.023914337444096618,43.96434790289204,180.22894852833437,153.6517353705914,0,1,1,162.86022878833853,167.42043234611594,160.00026956448573,167.40077209472656,159.65630602886313,161.02240127110773,155.55802030212934,156.4818572998047,160.6882473882618,161.5629412237311,155.10593504422843,156.9437713623047,-3.5194796823915055
2022-02-01,AAPL,171.01747491741384,171.83320287445497,169.34671349776292,171.60716247558594,86213900.0,1.2449984511949446,Apple Inc.,-0.0009727825204367546,162.86866760253906,164.5331083025251,166.57670364379882,165.97201585560455,165.94749168648156,165.66310891688036,168.3615042468935,0.02859875556372764,0.02349868578363943,80.97987736783332,178.84878909428704,154.3046181933106,1,2,1,167.2337176205423,171.99047927683918,166.5948868425434,171.77426147460938,162.86022878833853,167.42043234611594,160.00026956448573,167.40077209472656,159.65630602886313,161.02240127110773,155.55802030212934,156.4818572998047,-2.698395330013142
2022-02-02,AAPL,171.74477342641566,172.8553452866124,170.34919537896823,172.81602478027344,84914300.0,1.2449984511949446,Apple Inc.,0.007044358098162062,164.86515372140067,164.55487060546875,166.38702392578125,167.68301808677177,166.86329609898715,166.76355751124854,168.6914687308476,0.027860563155106818,0.02356582154353719,41.293990370141564,178.11121891027432,154.66282894128818,2,2,1,171.01747491741384,171.83320287445497,169.34671349776292,171.60716247558594,167.2337176205423,171.99047927683918,166.5948868425434,171.77426147460938,162.86022878833853,167.42043234611594,160.00026956448573,167.40077209472656,-1.9279112195990535
2022-02-03,AAPL,171.47940471663034,173.20914700397037,169.1599898283705,169.92657470703125,89418100.0,1.2449984511949446,Apple Inc.,-0.01671980406282325,166.7072034563337,164.60471126011439,166.28775939941406,168.24390724183664,167.27173324672637,167.25017554136895,168.78295806241675,0.028681790143635977,0.023427287647646993,30.41120209460027,177.8474628420449,154.7280559567832,3,2,1,171.74477342641566,172.8553452866124,170.34919537896823,172.81602478027344,171.01747491741384,171.83320287445497,169.34671349776292,171.60716247558594,167.2337176205423,171.99047927683918,166.5948868425434,171.77426147460938,-1.5327825210478068
2022-02-04,AAPL,168.94254971739127,171.32397595384197,167.958494749283,169.6412353515625,82465400.0,1.2449984511949446,Apple Inc.,-0.0016791920625758294,168.52112688337053,164.57239532470703,166.31771697998047,168.5932392692681,167.58766686070453,167.61803089678332,168.84653415790905,0.028764152443590367,0.023395680244560554,66.38572187961299,177.9105331016092,154.72490085835176,4,2,1,171.47940471663034,173.20914700397037,169.1599898283705,169.92657470703125,171.74477342641566,172.8553452866124,170.34919537896823,172.81602478027344,171.01747491741384,171.83320287445497,169.34671349776292,171.60716247558594,-1.2285032611257236
2022-02-07,AAPL,170.1037296917855,171.17634592324976,168.22418123926562,168.92286682128906,77251200.0,1.2449984511949446,Apple Inc.,-0.004234633924851461,170.2984139578683,164.71832166399275,166.30340347290038,168.67564615727335,167.7656935221158,167.81877488516884,168.8521884292705,0.02887629571096667,0.02280282589633277,96.0197148907325,177.88188606042272,154.72492088537805,0,2,1,168.94254971739127,171.32397595384197,167.958494749283,169.6412353515625,171.47940471663034,173.20914700397037,169.1599898283705,169.92657470703125,171.74477342641566,172.8553452866124,170.34919537896823,172.81602478027344,-1.033413544101677
2022-02-08,AAPL,168.9917515443729,172.5540406567285,168.69653205769893,172.04232788085938,74829200.0,1.2449984511949446,Apple Inc.,0.01846677787484219,170.96149335588728,165.33768245152064,166.44407958984374,169.51731658816985,168.33591143661496,168.46855226912123,169.08849505531413,0.014504083647593351,0.022291801032028432,43.722044810258986,178.23856948164675,154.64958969804073,1,2,1,170.1037296917855,171.17634592324976,168.22418123926562,168.92286682128906,168.94254971739127,171.32397595384197,167.958494749283,169.6412353515625,171.47940471663034,173.20914700397037,169.1599898283705,169.92657470703125,-0.6199427861928939
2022-02-09,AAPL,173.24287932640442,173.8333032952092,172.11120710909282,173.46920776367188,71285000.0,1.2449984511949446,Apple Inc.,0.0082937722384262,171.20362854003906,166.17970711844308,166.51408767700195,170.50528938204536,169.0203509468892,169.23788388366748,169.41299229297024,0.011149163009654692,0.021927531608194457,23.657103246531236,178.46474603327337,154.56342932073053,2,2,1,168.9917515443729,172.5540406567285,168.69653205769893,172.04232788085938,170.1037296917855,171.17634592324976,168.22418123926562,168.92286682128906,168.94254971739127,171.32397595384197,167.958494749283,169.6412353515625,-0.17510840930276572
2022-02-10,AAPL,171.36331383328056,172.68194375053233,168.8146153330359,169.37551879882812,90865900.0,1.2449984511949446,Apple Inc.,-0.023598937342360182,170.88482230050224,166.87674495152064,166.35729598999023,170.22284673624105,169.06770666048106,169.25905848599987,169.41021647858935,0.014688891550997457,0.022786763622855033,74.34099960004059,178.05628871794448,154.658303262036,3,2,1,173.24287932640442,173.8333032952092,172.11120710909282,173.46920776367188,168.9917515443729,172.5540406567285,168.69653205769893,172.04232788085938,170.1037296917855,171.17634592324976,168.22418123926562,168.92286682128906,-0.15115799258947504
2022-02-11,AAPL,169.5821687118747,170.32020982591467,165.36056513089437,165.9510040283203,98670700.0,1.2449984511949446,Apple Inc.,-0.020218475460879293,169.90410505022322,167.38462938581193,166.19340591430665,169.15488605926086,168.6521463095263,168.75012703097227,169.15397851931016,0.015549710111571177,0.02362528235805846,53.640193732680665,177.81460119157734,154.57221063703597,4,2,1,171.36331383328056,172.68194375053233,168.8146153330359,169.37551879882812,173.24287932640442,173.8333032952092,172.11120710909282,173.46920776367188,168.9917515443729,172.5540406567285,168.69653205769893,172.04232788085938,-0.4038514883378923
2022-02-14,AAPL,164.70127745101004,166.87604556697002,163.90419531846183,166.1872100830078,86185500.0,1.2449984511949446,Apple Inc.,0.0014233481506817913,169.36991010393416,168.03855678013392,165.99808349609376,168.4129670651976,168.3234881459905,168.35583211590082,168.93421789439887,0.014899418481671561,0.023254402571664032,53.640193732680665,177.47366769239613,154.52249929979138,0,2,1,169.5821687118747,170.32020982591467,165.36056513089437,165.9510040283203,171.36331383328056,172.68194375053233,168.8146153330359,169.37551879882812,173.24287932640442,173.8333032952092,172.11120710909282,173.46920776367188,-0.5783857784980455
2022-02-15,AAPL,168.24386374496802,170.192288199675,167.53534303134987,170.0348358154297,62527400.0,1.2449984511949446,Apple Inc.,0.023152357696480053,169.42613874162947,168.9736328125,166.15583038330078,168.81843425275562,168.55166783524905,168.6141403773668,169.01574514780856,0.017934854271989292,0.023731763278359713,53.640193732680665,177.76837347305994,154.54328729354162,1,2,1,164.70127745101004,166.87604556697002,163.90419531846183,166.1872100830078,169.5821687118747,170.32020982591467,165.36056513089437,165.9510040283203,171.36331383328056,172.68194375053233,168.8146153330359,169.37551879882812,-0.40160477044176446
2022-02-16,AAPL,169.1098401120767,170.57607229918491,167.33853829378842,169.79867553710938,61177400.0,1.2449984511949446,Apple Inc.,-0.0013888935004863212,169.55125427246094,169.92483411516463,166.47720031738282,169.06349457384405,168.71793552883042,168.79637655578873,169.07373999146049,0.01784247604404009,0.023690336830262698,53.640193732680665,178.12098343907994,154.8334171956857,2,2,1,168.24386374496802,170.192288199675,167.53534303134987,170.0348358154297,164.70127745101004,166.87604556697002,163.90419531846183,166.1872100830078,169.5821687118747,170.32020982591467,165.36056513089437,165.9510040283203,-0.27736343567175936
2022-02-17,AAPL,168.30292228706756,169.16889547575568,165.7837439368702,166.1872100830078,69589300.0,1.2449984511949446,Apple Inc.,-0.021269102616246705,168.71480887276786,169.83815111432756,166.7025177001953,168.344423451135,168.3805054693874,168.39496632920705,168.85992296120472,0.01763286537822002,0.016169962030263146,53.640193732680665,178.12786241957713,155.27717298081348,3,2,1,169.1098401120767,170.57607229918491,167.33853829378842,169.79867553710938,168.24386374496802,170.192288199675,167.53534303134987,170.0348358154297,164.70127745101004,166.87604556697002,163.90419531846183,166.1872100830078,-0.4649566319976657
2022-02-18,AAPL,167.1121922796674,167.82069791691148,163.54006857345092,164.6323699951172,82772700.0,1.2449984511949446,Apple Inc.,-0.009355955173168895,167.45240347726005,169.32801600864954,166.95328674316406,167.41641008713054,167.88075407281804,167.8161053547317,168.54677088964266,0.01668475230675276,0.014373765754874155,53.640193732680665,177.93538680615444,155.97118668017367,4,2,1,168.30292228706756,169.16889547575568,165.7837439368702,166.1872100830078,169.1098401120767,170.57607229918491,167.33853829378842,169.79867553710938,168.24386374496802,170.192288199675,167.53534303134987,170.0348358154297,-0.730665534910969
2022-02-22,AAPL,162.3493548856938,164.03209518170536,159.5644780309518,161.69989013671875,91162800.0,1.2449984511949446,Apple Inc.,-0.017812292069204982,166.3558850969587,168.62035369873047,167.09625015258788,165.9872800995276,167.05663888133813,166.87514916734509,168.03959453757423,0.015867222127316255,0.01489236879498208,53.640193732680665,177.70166141904147,156.4908388861343,1,2,1,167.1121922796674,167.82069791691148,163.54006857345092,164.6323699951172,168.30292228706756,169.16889547575568,165.7837439368702,166.1872100830078,169.1098401120767,170.57607229918491,167.33853829378842,169.79867553710938,-1.1644453702291457
2022-02-23,AAPL,162.90043598288878,163.50071005203375,157.20276491304196,157.51766967773438,90009200.0,1.2449984511949446,Apple Inc.,-0.025864089675313173,165.151123046875,167.5276140485491,167.12052230834962,163.86987749407928,165.78477632085765,165.4355369381742,167.2601926961046,0.016797224628465012,0.015573556587164323,53.640193732680665,177.630746943747,156.61029767295224,2,2,1,162.3493548856938,164.03209518170536,159.5644780309518,161.69989013671875,167.1121922796674,167.82069791691148,163.54006857345092,164.6323699951172,168.30292228706756,169.16889547575568,165.7837439368702,166.1872100830078,-1.824655757930401
2022-02-24,AAPL,150.14709468760051,160.25334246210673,149.5763410580208,160.1450958251953,141147500.0,1.2449984511949446,Apple Inc.,0.016680199452140165,164.2879638671875,166.82893698556083,167.28058853149415,162.9386820768583,165.032818921436,164.62162292079284,166.73314848344467,0.018967711083170694,0.016420503513448537,53.640193732680665,177.22025700896012,157.34092005402817,3,2,1,162.90043598288878,163.50071005203375,157.20276491304196,157.51766967773438,162.3493548856938,164.03209518170536,159.5644780309518,161.69989013671875,167.1121922796674,167.82069791691148,163.54006857345092,164.6323699951172,-2.1115255626518206
2022-02-25,AAPL,161.22756094554026,162.48715009234238,158.30491651486224,162.22146606445312,91974200.0,1.2449984511949446,Apple Inc.,0.012965556194891148,163.17176818847656,166.29895346505302,167.56756896972655,162.759378073757,164.65797187383828,164.2523680198175,166.3989497857416,0.016690962428603028,0.017041335662521973,53.640193732680665,176.47198258064373,158.66315535880938,4,2,1,150.14709468760051,160.25334246210673,149.5763410580208,160.1450958251953,162.90043598288878,163.50071005203375,157.20276491304196,157.51766967773438,162.3493548856938,164.03209518170536,159.5644780309518,161.69989013671875,-2.1465817659240827
2022-02-28,AAPL,160.46000126066653,162.78237159417588,159.8400418236256,162.48715209960938,95056600.0,1.2449984511949446,Apple Inc.,0.0016377982618569487,162.12726484026228,165.8392595563616,167.3218879699707,162.6913215802201,164.36852923727443,163.98079633978548,166.10918699417624,0.016885851822484033,0.017082271662527782,53.640193732680665,176.51223066602319,158.13154527391822,0,2,1,161.22756094554026,162.48715009234238,158.30491651486224,162.22146606445312,150.14709468760051,160.25334246210673,149.5763410580208,160.1450958251953,162.90043598288878,163.50071005203375,157.20276491304196,157.51766967773438,-2.1283906543907563
2022-03-01,AAPL,162.0738454702056,163.94355886382843,159.38737969074035,160.59776306152344,83474400.0,1.2449984511949446,Apple Inc.,-0.011627928815736044,161.32877240862166,165.02179064069475,166.7630630493164,162.16793195054592,163.86576041384097,163.46032968159133,165.7009333695353,0.015805299942102353,0.01608715789592957,53.640193732680665,176.17012551107644,157.35600058755637,1,3,1,160.46000126066653,162.78237159417588,159.8400418236256,162.48715209960938,161.22756094554026,162.48715009234238,158.30491651486224,162.22146606445312,150.14709468760051,160.25334246210673,149.5763410580208,160.1450958251953,-2.240603687943974
2022-03-02,AAPL,161.76876250392863,164.69140636238802,160.35172123734418,163.90415954589844,79724800.0,1.2449984511949446,Apple Inc.,0.02058806063885421,161.22474234444755,164.3385729108538,166.37791290283204,162.60198884938404,163.8708802981153,163.52861119917702,165.5678390122289,0.01822379211418528,0.017156037388557057,53.640193732680665,175.57839495016825,157.17743085549583,2,3,1,162.0738454702056,163.94355886382843,159.38737969074035,160.59776306152344,160.46000126066653,162.78237159417588,159.8400418236256,162.48715209960938,161.22756094554026,162.48715009234238,158.30491651486224,162.22146606445312,-2.039227813051866
2022-03-03,AAPL,165.7836946470823,166.2166811126935,162.91025675723336,163.57940673828125,76678400.0,1.2449984511949446,Apple Inc.,-0.0019813579381812163,161.49324471609933,163.924564906529,165.91608200073242,162.84634332160834,163.83201715680408,163.53642589750075,165.42054773267722,0.016628346756581244,0.01619309201447134,53.640193732680665,174.67241779536627,157.15974620609856,3,3,1,161.76876250392863,164.69140636238802,160.35172123734418,163.90415954589844,162.0738454702056,163.94355886382843,159.38737969074035,160.59776306152344,160.46000126066653,162.78237159417588,159.8400418236256,162.48715209960938,-1.8841218351764724
2022-03-04,AAPL,161.86716622434736,162.91026182459296,159.51527604524227,160.56820678710938,83737200.0,1.2449984511949446,Apple Inc.,-0.018408184815033812,161.92903573172433,163.54007938929968,165.44816360473632,162.2768091879836,163.3968424408448,163.0797768035944,165.06111507004258,0.014688820429141797,0.01604609692154655,53.640193732680665,174.30177415163587,156.59455305783678,4,3,1,165.7836946470823,166.2166811126935,162.91025675723336,163.57940673828125,161.76876250392863,164.69140636238802,160.35172123734418,163.90415954589844,162.0738454702056,163.94355886382843,159.38737969074035,160.59776306152344,-1.9813382664481765
2022-03-07,AAPL,160.75522487368383,162.38875977204634,156.5041000801844,156.7599639892578,96418800.0,1.2449984511949446,Apple Inc.,-0.023717290452777817,161.44544546944755,162.8667046683175,164.8041000366211,160.89759788830213,162.51192531396654,162.10749790908108,164.44621498998444,0.016201193587925874,0.016984763966994262,53.640193732680665,174.22906238964615,155.37913768359604,0,3,1,161.86716622434736,162.91026182459296,159.51527604524227,160.56820678710938,165.7836946470823,166.2166811126935,162.91025675723336,163.57940673828125,161.76876250392863,164.69140636238802,160.35172123734418,163.90415954589844,-2.338717080903365
2022-03-08,AAPL,156.28759642734667,160.28285666328267,153.3157466151268,154.92959594726562,131148300.0,1.2449984511949446,Apple Inc.,-0.011676246889911313,160.40374973842077,161.78775896344865,164.10443649291992,159.405597403043,161.5009480650731,161.003205299571,163.74128024607936,0.014785803417661707,0.01514875474759612,53.640193732680665,174.28897697178954,153.9198960140503,1,3,1,160.75522487368383,162.38875977204634,156.5041000801844,156.7599639892578,161.86716622434736,162.91026182459296,159.51527604524227,160.56820678710938,165.7836946470823,166.2166811126935,162.91025675723336,163.57940673828125,-2.7380749465083625
2022-03-09,AAPL,158.90518367729155,160.80441747377364,156.8681978086355,160.35174560546875,91454900.0,1.2449984511949446,Apple Inc.,0.034997507255158045,160.09869166782923,161.11297825404577,163.5199073791504,159.64213445364945,161.3477210704592,160.90298073124757,163.49020360603413,0.021623894365563355,0.01878183769375321,53.640193732680665,173.11082623256132,153.92898852573947,2,3,1,156.28759642734667,160.28285666328267,153.3157466151268,154.92959594726562,160.75522487368383,162.38875977204634,156.5041000801844,156.7599639892578,161.86716622434736,162.91026182459296,159.51527604524227,160.56820678710938,-2.587222874786562
2022-03-10,AAPL,157.64559087729302,157.83256370946663,153.49287802702014,155.9923858642578,105342000.0,1.2449984511949446,Apple Inc.,-0.027186231897573188,159.44078063964844,160.38477652413505,162.64606628417968,158.72969730630155,160.63367637629904,160.14750459786453,162.93480969923587,0.023531158100159665,0.01926276370299551,53.640193732680665,171.5825112146867,153.70962135367267,3,3,1,158.90518367729155,160.80441747377364,156.8681978086355,160.35174560546875,156.28759642734667,160.28285666328267,153.3157466151268,154.92959594726562,160.75522487368383,162.38875977204634,156.5041000801844,156.7599639892578,-2.787305101371345
